collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
cosmopolite-a1-methode,grammar,FOCUS LANGUE,jours-mois-saisons-a,fill-in,"Complétez. Les jours de la semaine : lundi, … Les mois de l'année : janvier, février, mars, … Les saisons : l'été, …",,,,"lundi, mardi, mercredi, jeudi, vendredi, samedi, dimanche ; janvier, février, mars, avril, mai, juin, juillet, août, septembre, octobre, novembre, décembre ; l'été, l'automne, l'hiver, le printemps",A1,time-dates,018
cosmopolite-a1-methode,speaking,FOCUS LANGUE,jours-mois-saisons-b,open-ended,En petits groupes. Trouvez un moyen de mémoriser les jours de la semaine et les mois de l'année. Partagez vos idées avec la classe.,,,,,A1,time-dates,018
cosmopolite-a1-methode,speaking,,①,open-ended,En petits groupes. Répondez. À votre avis… Les Français se saluent comment ? Et les habitants de votre pays ?,,,,,A1,communication,019
cosmopolite-a1-methode,speaking,,②,open-ended,Les Français utilisent tu ou vous ? Et les habitants de votre pays ?,,,,,A1,communication,019
cosmopolite-a1-methode,speaking,,comparaison,open-ended,En groupe. Comparez vos réponses.,,,,,A1,communication,020
cosmopolite-a1-methode,speaking,PROJETS,projet-classe,speaking-task,Un projet de classe : Réaliser un diaporama de présentation des étudiants de la classe pour faire connaissance.,,,,(open-ended),A1,communication,020
cosmopolite-a1-methode,speaking,PROJETS,projet-monde,speaking-task,Et un projet ouvert sur le monde : Réaliser une présentation audio ou vidéo de la classe.,,,,(open-ended),A1,communication,020
cosmopolite-a1-methode,speaking,,③,open-ended,"On parle français en : Europe, Asie, Afrique, Amérique, Océanie. Et la langue de votre pays ?",,,,,A1,communication,020
cosmopolite-a1-methode,speaking,,④,open-ended,Parler français est utile pour : a. communiquer. b. travailler. c. voyager. Et la langue de votre pays ?,,,,,A1,communication,020
cosmopolite-a1-methode,speaking,,1a,short-answer,Observez les photos. Identifiez chaque situation : formelle ou informelle ?,,,,,A1,communication,021
cosmopolite-a1-methode,listening,,1b,short-answer,Écoutez les dialogues (doc. 1). Vérifiez vos réponses.,,,,,A1,communication,021
cosmopolite-a1-methode,speaking,,2,matching,"Par deux. Associez les phrases aux photos. a. Salut Ivana ! Ça va ? b. Je vais bien, merci. Et vous ? c. Bonjour madame ! d. Le cours commence ! À plus tard ! e. Au revoir. Bonne journée ! f. Salut Juan ! Oui, ça va, et toi ? Tu vas bien ? g. Excusez-moi ! Je suis en retard ! Au revoir ! h. Bonjour monsieur ! i. Salut ! j. Bien, merci. k. Comment allez-vous ? l. Je vais très bien. m. À demain !",,,,a. → Dialogue 1 (seule association donnée en exemple dans le texte ; les autres ne sont pas résolues sans audio),A1,communication,021
cosmopolite-a1-methode,speaking,,3,ordering,Par deux. Reconstituez les dialogues. Réécoutez (doc. 1) pour vérifier.,,,,,A1,communication,021
cosmopolite-a1-methode,listening,Sons du français,4a,short-answer,"Fermez les yeux. Écoutez les phrases. Vous entendez [y] dans la première syllabe, montrez 1 ; dans la deuxième syllabe, montrez 2 ; dans la troisième syllabe, montrez 3. Exemple : Salut Anne ! → 2",,,,,A1,communication,021
cosmopolite-a1-methode,listening,Sons du français,4b,speaking-task,"Écoutez. Vous entendez [y], saluez de manière informelle. Vous entendez [u], saluez de manière formelle.",,,,(open-ended),A1,communication,021
cosmopolite-a1-methode,grammar,FOCUS LANGUE,formules-saluer,fill-in,Les formules pour se saluer. Complétez avec les phrases de l'activité 2 : Saluer / Prendre congé / Demander comment ça va / Dire comment ça va (situation formelle / situation informelle).,,,,,A1,communication,021
cosmopolite-a1-methode,grammar,FOCUS LANGUE,tu-vous,fill-in,Tu ou vous pour s'adresser à une ou des personnes. Complétez avec tu ou vous. Comment allez-…? / …vas bien ? / Comment allez-vous ? Vous allez bien ?,,,,Comment allez-vous ? (situation formelle) ; Tu vas bien ? (situation informelle),A1,communication,021
cosmopolite-a1-methode,speaking,,5,speaking-task,En groupe. Choisissez une situation : formelle ou informelle. Levez-vous et marchez dans la classe. Au signal du professeur : vous saluez ; vous demandez et dites comment ça va ; vous prenez congé.,,,,(open-ended),A1,personal-info,022
cosmopolite-a1-methode,reading,,6a,true-false,C'est une invitation pour la Journée internationale des droits de l'enfant.,,,,Vrai,A1,personal-info,022
cosmopolite-a1-methode,reading,,6b,true-false,La Journée internationale des droits de l'enfant est le 20 novembre.,,,,Vrai,A1,personal-info,022
cosmopolite-a1-methode,reading,,6c,true-false,Le cocktail est à Paris.,,,,Faux (l'invitation indique l'Ambassade de France à Stockholm),A1,personal-info,022
cosmopolite-a1-methode,reading,,6d,true-false,"L'identité, c'est : un nom, un prénom, une adresse.",,,,"Faux (l'invitation dit : un nom, un prénom et une nationalité)",A1,personal-info,022
cosmopolite-a1-methode,listening,,7a,short-answer,Écoutez la conversation (doc. 3). Identifiez la situation : formelle ou informelle ?,,,,,A1,personal-info,022
cosmopolite-a1-methode,listening,,7b,short-answer,Qui parle ? À qui ? Où ?,,,,,A1,personal-info,022
cosmopolite-a1-methode,listening,,8,short-answer,"Par deux. Réécoutez (doc. 3). Relevez les phrases pour : a. se saluer ; b. se présenter (nom, prénom) ; c. demander et dire comment ça va.",,,,,A1,personal-info,022
cosmopolite-a1-methode,speaking,À NOUS !,9,speaking-task,"Nous nous présentons. Par deux. Vous vous saluez, vous demandez comment ça va, vous vous présentez (nom, prénom) et vous prenez congé. La classe vote pour le meilleur dialogue.",,,,(open-ended),A1,personal-info,022
cosmopolite-a1-methode,grammar,FOCUS LANGUE,articles-indefinis,fill-in,"Les articles indéfinis pour nommer des choses ou des personnes non identifiées. Complétez avec un, une, des. Singulier masculin : … nom, … prénom, … cocktail. Singulier féminin : … nationalité, une invitation, … identité. Pluriel masculin : … droits, … professionnels. Pluriel féminin : des personnes, … rencontres.",,,,"un nom, un prénom, un cocktail ; une nationalité, une invitation, une identité ; des droits, des professionnels ; des personnes, des rencontres",A1,personal-info,022
cosmopolite-a1-methode,listening,,1,matching,Écoutez. Associez les sons aux photos.,,,,,A1,travel,023
cosmopolite-a1-methode,reading,,2a,matching,Observez les photos. Identifiez les situations. Où ? 1. une gare 2. une route 3. un aéroport 4. une gare routière,,,,1. une gare → Photo a (exemple donné dans le texte),A1,travel,023
cosmopolite-a1-methode,reading,,2b,matching,Qui ? 1. une dame 2. un jeune homme et une jeune femme 3. des hommes et des femmes 4. une femme et un homme,,,,,A1,travel,023
cosmopolite-a1-methode,reading,,2c,matching,Quelle saison ? 1. l'automne 2. le printemps 3. l'hiver 4. l'été,,,,,A1,travel,023
cosmopolite-a1-methode,reading,,2d,matching,Quand ? 1. le matin 2. à midi 3. l'après-midi 4. le soir,,,,,A1,travel,023
cosmopolite-a1-methode,listening,,3,matching,Par deux. Écoutez les dialogues (doc. 1). Associez les dialogues aux photos de l'activité 1.,,,,,A1,travel,023
cosmopolite-a1-methode,listening,,4,matching,Par deux. Réécoutez (doc. 1). Ils parlent de quoi ? Associez. dialogue 1 / a. un train ; dialogue 2 / b. une voiture ; dialogue 3 / c. un billet d'avion ; dialogue 4 / d. un bus,,,,,A1,travel,023
cosmopolite-a1-methode,grammar,FOCUS LANGUE,mots-interrogatifs,fill-in,"Les mots interrogatifs pour demander des informations. Complétez avec d'autres exemples. a. Où ? Un lieu : une gare routière, … b. Qui ? Une personne identifiée : Nicolas Pron, Véronique Lönnerblad. Une ou des personnes non identifiées : une dame, … c. Quand ? Un moment de la journée, une date, une saison : le matin, … d. Quoi ? L'objet d'une conversation : un billet d'avion, …",,,,,A1,travel,023
cosmopolite-a1-methode,listening,FOCUS LANGUE,politesse,short-answer,"Les formules de politesse pour demander ou donner des informations. Écoutez encore (doc. 1). Retrouvez les deux autres formules de politesse. Exemple : Je voudrais un billet d'avion pour Nice, s'il vous plaît.",,,,,A1,travel,023
cosmopolite-a1-methode,writing,,5,writing-task,En petits groupes. Imaginez une situation (qui ? où ? quand ? quoi ?). Cherchez une photo pour illustrer la situation. Écrivez la légende de la photo.,,,,(open-ended),A1,personal-info,024
cosmopolite-a1-methode,listening,,6a,true-false,Corina demande le numéro de téléphone d'Azad.,,,,,A1,personal-info,024
cosmopolite-a1-methode,listening,,6b,true-false,Azad épelle son prénom et son nom.,,,,,A1,personal-info,024
cosmopolite-a1-methode,listening,,6c,true-false,Le numéro de téléphone d'Azad est le 06 70 81 90 95.,,,,,A1,personal-info,024
cosmopolite-a1-methode,listening,,6d,true-false,Il s'appelle Azad Sasi.,,,,,A1,personal-info,024
cosmopolite-a1-methode,listening,,7,matching,Par deux. Réécoutez le numéro de téléphone d'Azad (doc. 2). Associez. a. 70 b. 80 c. 81 d. 95 / 1. quatre-vingt-quinze 2. quatre-vingt-un 3. quatre-vingts 4. soixante-dix,,,,a-4 (70 = soixante-dix) ; b-3 (80 = quatre-vingts) ; c-2 (81 = quatre-vingt-un) ; d-1 (95 = quatre-vingt-quinze),A1,personal-info,024
cosmopolite-a1-methode,listening,Sons du français,8a,true-false,"Écoutez et observez : soixante • soixante et un • soixante-huit • soixante-dix • soixante et onze • soixante-quatorze. Vrai ou faux ? Dans « soixante et un », on entend une pause après « soixante » et après « et ».",,,,,A1,personal-info,024
cosmopolite-a1-methode,listening,Sons du français,8b,speaking-task,Écoutez et répétez. Tapez sur la table avec le doigt pour chaque syllabe. Tapez plus fort pour la dernière syllabe.,,,,(open-ended),A1,personal-info,024
cosmopolite-a1-methode,speaking,À NOUS !,9,speaking-task,Nous imaginons une situation. En petits groupes. Échangez votre photo et sa légende (activité 5). Imaginez un dialogue entre les personnes. Présentez la photo et la situation à la classe. Jouez le dialogue.,,,,(open-ended),A1,personal-info,024
cosmopolite-a1-methode,grammar,FOCUS LANGUE,nombres2-a,fill-in,"Observez et complétez. 1. 70, c'est … + … . 2. 80, c'est … x … . 3. 90, c'est quatre-vingts + … .",,,,70 = soixante + dix ; 80 = quatre x vingt ; 90 = quatre-vingts + dix,A1,personal-info,024
cosmopolite-a1-methode,grammar,FOCUS LANGUE,nombres2-b,fill-in,"Complétez avec et ou –. 1. J'utilise … pour 21, 31, 41, 51, 61 et 71. 2. J'utilise … pour 81 et 91.",,,,1. et ; 2. – (tiret),A1,personal-info,024
cosmopolite-a1-methode,listening,FOCUS LANGUE,nombres2-c,fill-in,Écoutez. Écrivez les numéros de téléphone. Exemple : 07 – 62 – 88 – 93 – 70.,,,,,A1,personal-info,024
cosmopolite-a1-methode,reading,,1,multiple-choice,Observez l'affiche (doc. 1). Choisissez la réponse correcte. C'est une affiche pour :,des cours de français.,un festival francophone.,la Journée européenne des langues.,un festival francophone.,A1,personal-info,025
cosmopolite-a1-methode,reading,,2,true-false,"Les cinq continents (l'Afrique, l'Amérique, l'Asie, l'Europe, l'Océanie) sont présents au festival.",,,,,A1,personal-info,025
cosmopolite-a1-methode,listening,,3,fill-in,Par deux. Écoutez le dialogue 1 (doc. 2). Complétez le programme (doc. 3) avec les professions et les nationalités.,,,,,A1,personal-info,025
cosmopolite-a1-methode,listening,,4,fill-in,"Écoutez le dialogue 2 (doc. 2). Complétez les badges. Badge 1 : Nom : ANH, Prénom : Thu, Nationalité : ___, Profession : ___. Badge 2 : Nom : POPOV, Prénom : Vladimir, Nationalité : ___, Profession : ___.",,,,,A1,personal-info,026
cosmopolite-a1-methode,listening,,5,short-answer,Réécoutez les dialogues 1 et 2 (doc. 2). Quelles langues parlent Xavier et Thu ? japonais • français • anglais • vietnamien,,,,,A1,personal-info,026
cosmopolite-a1-methode,writing,,6,writing-task,"Créez votre badge pour un festival francophone (nom, prénom, nationalité, langues parlées).",,,,(open-ended),A1,personal-info,026
cosmopolite-a1-methode,listening,Sons du français,7,speaking-task,"L'intonation montante et descendante. Écoutez. La voix monte, levez le bras. La voix descend, baissez le bras.",,,,(open-ended),A1,personal-info,026
cosmopolite-a1-methode,speaking,À NOUS !,8,speaking-task,"Nous échangeons des informations personnelles. Par deux. Situation informelle. Imaginez votre identité artistique (nom, prénom, nationalité, profession). Vous vous saluez, vous vous présentez et vous prenez congé.",,,,(open-ended),A1,personal-info,026
cosmopolite-a1-methode,reading,FOCUS LANGUE,etre-a,short-answer,"Lisez les présentations. Qui est-ce ? [1] Je suis canadien. Je suis acteur et réalisateur. Et vous, vous êtes français ? [2] Elle est vietnamienne. Elle est musicienne. Et toi ? Tu es musicien ?",,,,,A1,personal-info,026
cosmopolite-a1-methode,grammar,FOCUS LANGUE,etre-b,fill-in,Complétez avec le verbe être. Je … canadien. Tu … musicien ? Il est russe. Elle … vietnamienne. Nous sommes francophones. Vous … français ? Ils sont musiciens. Elles sont musiciennes.,,,,suis ; es ; est ; êtes,A1,personal-info,026
cosmopolite-a1-methode,grammar,FOCUS LANGUE,nationalite-a,short-answer,En petits groupes. Observez les nationalités dans le programme (doc. 3) et dans les cercles. Que remarquez-vous ?,,,,,A1,personal-info,026
cosmopolite-a1-methode,grammar,FOCUS LANGUE,nationalite-b,fill-in,Complétez. Il est chinois. Elle est chinois… . Il est français. Elle est français… . Il est américain. Elle est américain… . Il est brésilien. Elle est brésilien… .,,,,chinoise ; française ; américaine ; brésilienne,A1,personal-info,026
cosmopolite-a1-methode,reading,FOCUS LANGUE,profession-b,short-answer,Trouvez un exemple de profession pour chaque catégorie dans le programme du festival (doc. 3). Exemple : -teur → réalisateur. Xavier Dolan est réalisateur.,,,,,A1,personal-info,026
cosmopolite-a1-methode,reading,,1a,short-answer,Observez l'affiche du film (doc. 1). Lisez la présentation. Répondez. Comment s'appelle la réalisatrice ?,,,,Anne Fontaine,A1,personal-info,027
cosmopolite-a1-methode,reading,,1b,short-answer,Qui sont les acteurs ?,,,,Gemma Arterton et Fabrice Luchini,A1,personal-info,027
cosmopolite-a1-methode,reading,,1c,short-answer,Où se passe le film ?,,,,Dans un petit village en Normandie,A1,personal-info,027
cosmopolite-a1-methode,reading,,1d,short-answer,Comment s'appellent les personnages du film ?,,,,"Martin, Gemma et Charles Bovery",A1,personal-info,027
cosmopolite-a1-methode,listening,,2a-1,true-false,Elle est anglaise.,,,,Vrai,A1,personal-info,027
cosmopolite-a1-methode,listening,,2a-2,true-false,Elle est réalisatrice.,,,,Faux (elle est actrice ; la réalisatrice est Anne Fontaine),A1,personal-info,027
cosmopolite-a1-methode,listening,,2a-3,true-false,Elle est actrice.,,,,Vrai,A1,personal-info,027
cosmopolite-a1-methode,listening,,2a-4,true-false,Elle est belge.,,,,Faux (elle est anglaise),A1,personal-info,027
cosmopolite-a1-methode,listening,,2a-5,true-false,Elle parle anglais et français.,,,,,A1,personal-info,027
cosmopolite-a1-methode,listening,,2b,short-answer,Réécoutez (doc. 2). Vérifiez vos réponses avec la transcription (livret p. 3).,,,,,A1,personal-info,027
cosmopolite-a1-methode,grammar,FOCUS LANGUE,parler,fill-in,Complétez avec le verbe parler. Je … français. Tu … anglais. Il parle russe. Elle … japonais. Nous parlons français. Vous … français. Ils … anglais. Elles parlent français.,,,,parle ; parles ; parle ; parlez ; parlent,A1,personal-info,027
cosmopolite-a1-methode,grammar,FOCUS LANGUE,sappeler,fill-in,"Complétez avec s'appellent, m'appelle, t'appelles, vous appelez, s'appelle. 1. Je … Gemma. 2. Tu … comment ? 3. Il … Martin. 4. Elle … Thu Anh. 5. Nous nous appelons Xavier et Saïdou. 6. Vous … comment ? 7. Ils … Gemma et Charles. 8. Elles … Gemma et Véronique.",,,,1. m'appelle ; 2. t'appelles ; 3. s'appelle ; 4. s'appelle ; 6. vous appelez ; 7. s'appellent ; 8. s'appellent,A1,personal-info,027
cosmopolite-a1-methode,listening,Sons du français,3,short-answer,Par deux. Écoutez les verbes parler et écouter. Répétez. Que remarquez-vous ?,,,,,A1,personal-info,028
cosmopolite-a1-methode,speaking,,4,speaking-task,"En petits groupes. Cherchez des personnes célèbres qui parlent français. Présentez les personnes aux autres groupes (prénom, nom, nationalité, profession, langues parlées). Illustrez votre présentation avec une photo.",,,,(open-ended),A1,personal-info,028
cosmopolite-a1-methode,reading,,5,multiple-choice,Observez le document 3. Choisissez la réponse correcte. C'est :,un mél.,un blog.,un tweet.,un blog.,A1,personal-info,028
cosmopolite-a1-methode,reading,,6a,multiple-choice,Lisez le document 3. Choisissez la réponse correcte. Michelle est :,professeure à l'université.,étudiante à l'université.,étudiante à l'Alliance française.,étudiante à l'Alliance française.,A1,personal-info,028
cosmopolite-a1-methode,reading,,6b,multiple-choice,Mingze étudie :,en Chine.,en France.,en Équateur.,en Équateur.,A1,personal-info,028
cosmopolite-a1-methode,writing,,7,fill-in,Par deux. Complétez le formulaire d'inscription de Mingze à l'université. Nom / Prénom / Langues parlées / Nationalité(s) / Profession.,,,,"Nom : NI ; Prénom : Mingze ; Langues parlées : chinois, espagnol, anglais ; Nationalité(s) : chinoise et équatorienne ; Profession : étudiant",A1,personal-info,028
cosmopolite-a1-methode,writing,À NOUS !,8,writing-task,"Nous présentons notre groupe. En petits groupes. Prenez une photo de votre groupe. Écrivez une légende pour présenter vos camarades (prénoms, professions, nationalités, langues parlées…). Affichez votre production dans la classe.",,,,(open-ended),A1,personal-info,028
cosmopolite-a1-methode,grammar,FOCUS LANGUE,cest-a,matching,"Relisez le portrait de Mingze (doc. 3). Associez Il est / Elle est / C'est à un groupe de mots. Groupe 1 : acteur, coréen, chinois, réalisateur, russe, chanteur, équatorien, humoriste. Groupe 2 : Mingze, Vladimir, Xavier Dolan, mon ami, Gemma, Thu Anh, une secrétaire, une actrice. Groupe 3 : secrétaire, étudiante, réalisatrice, actrice, japonaise, chinoise, humoriste, roumaine.",,,,"Il est/Elle est + groupe 1 et groupe 3 (profession/nationalité sans article) ; C'est + groupe 2 (nom, prénom, ou déterminant + nom)",A1,personal-info,028
cosmopolite-a1-methode,grammar,FOCUS LANGUE,cest-b,fill-in,Complétez la règle avec C'est ou Il est / Elle est. Pour présenter / identifier : – … + nom ou prénom (exemple : Vladimir) ; – … + profession (exemple : humoriste) ; – … + déterminant + un nom (exemple : mon ami) ; – … + nationalité (exemple : chinois(e)).,,,,C'est + nom/prénom ; Il est/Elle est + profession ; C'est + déterminant + nom ; Il est/Elle est + nationalité,A1,personal-info,028
cosmopolite-a1-methode,listening,,1a,short-answer,Écoutez le dialogue (doc. 1). Répondez. Qui parle ? À qui ? Où ? Pourquoi ?,,,,,A1,personal-info,029
cosmopolite-a1-methode,listening,,1b,fill-in,Complétez la fiche d'inscription. Nom / Prénom / Numéro de téléphone / Nationalité(s) / Âge / Langues.,,,,,A1,personal-info,029
cosmopolite-a1-methode,listening,,1c,short-answer,Vérifiez vos réponses avec la transcription (livret p. 3).,,,,,A1,personal-info,029
cosmopolite-a1-methode,listening,,2,matching,Par deux. Réécoutez (doc. 1). Retrouvez les questions de l'employé. a. Quel est votre numéro de téléphone ? b. Quelles langues vous parlez ? c. Quelle est votre adresse ? d. Quelle est votre nationalité ? e. Quelles sont vos coordonnées ? f. Quel est votre nom ? g. Quel âge vous avez ? h. Quels sont vos numéros de téléphone ?,,,,,A1,personal-info,029
cosmopolite-a1-methode,listening,Sons du français,3a,speaking-task,"Le son [z] et la liaison verbale avec nous, vous, ils, elles. En groupe. Écoutez. Vous entendez le son [z], levez-vous. Exemple : Vous avez quel âge ? → Vous entendez [z], levez-vous.",,,,(open-ended),A1,personal-info,029
cosmopolite-a1-methode,listening,Sons du français,3b,speaking-task,Écoutez et répétez.,,,,(open-ended),A1,personal-info,029
cosmopolite-a1-methode,speaking,,4,speaking-task,"Par deux. Posez des questions à votre voisin(e) (nom, prénom, âge, nationalité, profession, téléphone, mél). Écrivez les réponses. Présentez votre voisin(e) à la classe.",,,,(open-ended),A1,personal-info,029
cosmopolite-a1-methode,grammar,FOCUS LANGUE,avoir-a,fill-in,Le verbe avoir pour dire l'âge. Complétez. J'… 18 ans. Tu as quel âge ? Il/Elle a 18 ans. Nous avons 22 et 23 ans. Vous … quel âge ? Ils/Elles ont 18 ans.,,,,J'ai 18 ans. Vous avez quel âge ?,A1,personal-info,029
cosmopolite-a1-methode,listening,FOCUS LANGUE,avoir-b,speaking-task,"Écoutez et répétez. nous avons [nuzavõ], vous avez [vuzave], ils ont / elles ont [ilzɔ̃ / ɛlzɔ̃].",,,,(open-ended),A1,personal-info,029
