collection,section,part,item,item_type,question,option_a,option_b,option_c,correct_answer,level,topic,source_page
tricolore-2-5th-edition,reading,Exercise 4a,5,fill-in,"Il (4 attendre) encore un peu. Soudain, deux ou trois chats (5 descendre) la rue, très vite. Mangetout demande où ils vont, mais ils ne (6 répondre) pas.",,,,,A2,shopping,013
tricolore-2-5th-edition,reading,Exercise 4a,6,fill-in,"Il (4 attendre) encore un peu. Soudain, deux ou trois chats (5 descendre) la rue, très vite. Mangetout demande où ils vont, mais ils ne (6 répondre) pas.",,,,,A2,shopping,013
tricolore-2-5th-edition,reading,Exercise 4a,7,fill-in,"Mangetout (7 descendre) la rue et arrive à la place du Marché. Devant le magasin, près de la boulangerie, il y a beaucoup de chats. Évidemment, ils (8 attendre) quelque chose.",,,,,A2,shopping,013
tricolore-2-5th-edition,reading,Exercise 4a,8,fill-in,"Mangetout (7 descendre) la rue et arrive à la place du Marché. Devant le magasin, près de la boulangerie, il y a beaucoup de chats. Évidemment, ils (8 attendre) quelque chose.",,,,,A2,shopping,013
tricolore-2-5th-edition,reading,Exercise 4a,9,fill-in,"Qu'est-ce que vous (9 attendre)? C'est la nouvelle poissonnerie ici. Nous (10 attendre) l'arrivée du poisson. Ah, voilà!",,,,,A2,shopping,013
tricolore-2-5th-edition,reading,Exercise 1,1,matching,une portion de,,,,D,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,1,fill-in,... jambon,,,,6,A2,shopping,014
tricolore-2-5th-edition,speaking,Exercise 3a,1,speaking-task,"À deux, faites le jeu «Je vais au supermarché et j'achète ...». Qui continue le plus longtemps sans fautes?",,,,(open-ended),A2,shopping,014
tricolore-2-5th-edition,speaking,Exercise 3b,1,speaking-task,"À deux, faites le même jeu avec huit produits différents.",,,,(open-ended),A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,10,matching,cent grammes de,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,2,matching,un kilo d',,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,2,fill-in,... pêches,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,3,matching,un (grand) morceau de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,3,fill-in,... salade de tomates,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,4,matching,une boîte de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,4,fill-in,... carottes,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,5,matching,une bouteille d',,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,5,fill-in,... biscuits,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,6,matching,un pot de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,6,fill-in,... fromage,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,7,matching,quatre tranches de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,7,fill-in,... tomates,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,8,matching,un paquet de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 2,8,fill-in,... eau minérale,,,,,A2,shopping,014
tricolore-2-5th-edition,reading,Exercise 1,9,matching,un litre de,,,,,A2,shopping,014
tricolore-2-5th-edition,listening,Exercise 4,1,multiple-choice,Le poisson coûte ___ .,"1,80€","1,20€",,,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,1,short-answer,What would you like?,,,,Vous désirez?,A2,shopping,015
tricolore-2-5th-edition,speaking,Exercise 5b,1,speaking-task,"Lisez la conversation à deux, puis changez les détails et inventez d'autres conversations.",,,,(open-ended),A2,shopping,015
tricolore-2-5th-edition,speaking,Exercise 5c,1,speaking-task,Fermez le livre et inventez encore des conversations.,,,,(open-ended),A2,shopping,015
tricolore-2-5th-edition,listening,Exercise 4,2,multiple-choice,Une bouteille de vin rouge et un litre de lait coûtent ___ en tout.,"0,50€","10,50€",,,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,2,short-answer,Give me ...,,,,Donnez-moi ...,A2,shopping,015
tricolore-2-5th-edition,listening,Exercise 4,3,multiple-choice,Une boîte de chocolats et un paquet de biscuits coûtent ___ en tout.,"14,00€","0,40€","4,45€",,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,3,short-answer,I'd like ...,,,,Je voudrais ...,A2,shopping,015
tricolore-2-5th-edition,listening,Exercise 4,4,fill-in,Un grand paquet de chips et une bouteille de limonade coûtent ___ en tout.,,,,,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,4,short-answer,Anything else?,,,,Et avec ça?,A2,shopping,015
tricolore-2-5th-edition,listening,Exercise 4,5,fill-in,Un pot de confiture et une petite boîte de thon coûtent ___ en tout.,,,,,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,5,short-answer,Is that all?,,,,C'est tout?,A2,shopping,015
tricolore-2-5th-edition,reading,Exercise 5a,6,short-answer,How much is it?,,,,C'est combien?,A2,shopping,015
tricolore-2-5th-edition,listening,Exercise 1,1,true-false,M. Léon n'a pas de carottes.,,,,Vrai,A2,shopping,016
tricolore-2-5th-edition,reading,Exercise 2,1,short-answer,Voici deux chariots au supermarché. Ils ne sont pas identiques. Qu'est-ce qu'il n'y a pas dans le chariot de Mme Lenoir?,,,,,A2,shopping,016
tricolore-2-5th-edition,speaking,Exercise 3.1,1,speaking-task,"Tu es le/la marchand(e) de légumes. Il est 16h00. Il ne reste pas beaucoup de légumes, mais il y a encore des clients. Réponds au client/à la cliente.",,,,(open-ended),A2,shopping,016
tricolore-2-5th-edition,speaking,Exercise 3.2,1,speaking-task,"Changez de rôle. Tu vas chez le/la marchand(e) de fruits, mais il est 16h00. Tu trouves seulement deux des choses qui sont sur ta liste. Demande ces choses, puis écris ce que tu as acheté.",,,,(open-ended),A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,2,true-false,Il n'a pas de bananes.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,3,true-false,Il n'a pas de lait.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,4,true-false,Il n'a pas d'Orangina.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,5,true-false,Il n'a pas de biscuits.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,6,true-false,Il n'a pas de chocolat.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,7,true-false,Marie n'a pas d'argent.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 1,8,true-false,M. Léon a un magasin extraordinaire.,,,,,A2,shopping,016
tricolore-2-5th-edition,listening,Exercise 5a,1,fill-in,"Bonjour, monsieur. Je voudrais (1) chaussettes, s'il vous plaît.",,,,des,A2,shopping,017
tricolore-2-5th-edition,writing,Exercise 5b,1,writing-task,Écris deux listes: L'épicier a ... / L'épicier n'a pas ...,,,,(open-ended),A2,shopping,017
tricolore-2-5th-edition,writing,Exercise 5c,1,writing-task,Écris huit phrases. Ton/Ta partenaire décide si c'est vrai ou faux.,,,,(open-ended),B1,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,10,fill-in,(furieux) Je n'ai pas (10) pain! Je n'ai pas (11) chaussettes!,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,11,fill-in,(furieux) Je n'ai pas (10) pain! Je n'ai pas (11) chaussettes!,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,12,fill-in,"Bon, bon, ça va! Vous n'avez pas (12) pain. Vous n'avez pas (13) eau minérale non plus, sans doute?",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,13,fill-in,"Bon, bon, ça va! Vous n'avez pas (12) pain. Vous n'avez pas (13) eau minérale non plus, sans doute?",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,14,fill-in,"Si, j'ai (14) eau minérale. Une bouteille (15) eau minérale. Voilà. C'est tout?",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,15,fill-in,"Si, j'ai (14) eau minérale. Une bouteille (15) eau minérale. Voilà. C'est tout?",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,16,fill-in,Vous ne voulez pas (16) chaussettes?,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,17,fill-in,(17) chaussettes? Non. Pourquoi? Vous vendez aussi (18) chaussettes?,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,18,fill-in,(17) chaussettes? Non. Pourquoi? Vous vendez aussi (18) chaussettes?,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,19,fill-in,"(il crie) Non, je ne vends pas (19) chaussettes!",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,2,matching,"Dani at the supermarket, looking at an empty shelf under a red 'fraises' sign.",,,,C,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,2,fill-in,"Comment? (2) chaussettes? Je regrette, madame, mais je ne vends pas (3) chaussettes. C'est une épicerie ici.",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,20,fill-in,"Pardon, monsieur. Vous avez (20) chaussettes?",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,3,matching,Dani looking happily at a shelf full of bananas: 'J'aime bien les bananes.',,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,3,fill-in,"Comment? (2) chaussettes? Je regrette, madame, mais je ne vends pas (3) chaussettes. C'est une épicerie ici.",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,4,matching,Dani standing in front of an empty glass-fronted fridge cabinet (sign at top: 'beurre').,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,4,fill-in,"Alors, donnez-moi un kilo (4) pommes ... et (5) chaussettes!",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,5,matching,"Dani at a shelf of chocolate bars, picking one up: 'Le chocolat, c'est bon aussi.'",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,5,fill-in,"Alors, donnez-moi un kilo (4) pommes ... et (5) chaussettes!",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,6,matching,Dani looking at empty shelves under a red 'œufs' sign.,,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,6,fill-in,"(pas très content) Je regrette, madame, mais je n'ai plus (6) pommes. Et je n'ai pas (7) chaussettes non plus!",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 4,7,matching,"Dani at a shelf of crisps/chips, putting a bag into his basket: 'Je préfère les chips.'",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,7,fill-in,"(pas très content) Je regrette, madame, mais je n'ai plus (6) pommes. Et je n'ai pas (7) chaussettes non plus!",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,8,fill-in,"Bon, ça ne fait rien. Donnez-moi (8) pain ... et (9) chaussettes!",,,,,A2,shopping,017
tricolore-2-5th-edition,listening,Exercise 5a,9,fill-in,"Bon, ça ne fait rien. Donnez-moi (8) pain ... et (9) chaussettes!",,,,,A2,shopping,017
tricolore-2-5th-edition,reading,Exercise 1,1,matching,Je choisis ...,,,,C,A2,shopping,018
tricolore-2-5th-edition,reading,Exercise 2,1,short-answer,Lis le texte et écris la liste des verbes en -ir.,,,,,B1,shopping,018
tricolore-2-5th-edition,reading,Exercise 1,2,matching,"Oui, Maman, nous choisissons deux ...",,,,,A2,shopping,018
tricolore-2-5th-edition,reading,Exercise 1,3,matching,Il choisit un ...,,,,,A2,shopping,018
tricolore-2-5th-edition,reading,Exercise 1,4,matching,"Vous choisissez avant moi, ...",,,,,A2,shopping,018
tricolore-2-5th-edition,reading,Exercise 1,5,matching,"Alors Luc, tu choisis un cadeau ...",,,,,A2,shopping,018
tricolore-2-5th-edition,reading,Exercise 1,6,matching,Ils choisissent le chien ...,,,,,A2,shopping,018
tricolore-2-5th-edition,listening,Exercise 3a,1,fill-in,"Bof, c'est bientôt les grandes vacances, les cours (1) ___ vendredi, mais il n'y a rien à faire dans notre village. Si on organisait une fête?",,,,finissent,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,1,short-answer,Les cours finissent quand?,,,,vendredi,A2,mixed,019
tricolore-2-5th-edition,writing,Exercise 3d,1,writing-task,Traduis l'introduction de la conversation en anglais.,,,,(open-ended),B1,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,2,fill-in,On (2) ___ un restaurant et tout le monde dîne ensemble.,,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,2,short-answer,Les transports en commun finissent quand?,,,,vers huit heures,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,3,fill-in,"Oui, mais les bus (3) ___ vers huit heures et après, c'est impossible de rentrer au village.",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,3,short-answer,Qui finit par avoir une bonne idée?,,,,Simon,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,4,fill-in,"Alors, qu'est-ce qu'on peut faire? Simon, tu as de bonnes idées, tu (4) ___ quelque chose, toi!",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,4,short-answer,Qui choisit les choses à manger pour le piquenique?,,,,Nathalie et Karine,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,5,fill-in,"Fantastique! Nathalie et Karine, vous (5) ___ la nourriture.",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,5,short-answer,Qui choisit les boissons?,,,,Simon,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,6,fill-in,"Simon, tu (6) ___ les boissons et…",,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 3c,6,short-answer,"Et Christophe, qu'est-ce qu'il choisit?",,,,les invités,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,7,fill-in,"Euh… ben, moi, je (7) ___ les invités.",,,,,A2,mixed,019
tricolore-2-5th-edition,listening,Exercise 3a,8,fill-in,Les amis (8) ___ par organiser un piquenique superbe et tout le monde est content!,,,,,A2,mixed,019
tricolore-2-5th-edition,reading,Exercise 1,1,true-false,"Quelquefois, la pause-déjeuner dure deux heures et demie.",,,,Vrai,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,2,true-false,Tous les magasins choisissent le lundi pour fermer.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,3,true-false,"À la boulangerie, on finit le travail assez tard le soir.",,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,4,true-false,On ne vend pas de pain frais le dimanche matin.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,5,true-false,On n'achète pas de légumes au marché.,,,,,A2,shopping,020
tricolore-2-5th-edition,reading,Exercise 1,6,true-false,"À la boulangerie Lebrun, on ne travaille pas le lundi.",,,,,A2,shopping,020
tricolore-2-5th-edition,grammar,Exercise 3,1,fill-in,"Moi, je (1 détester) faire les courses.",,,,déteste,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,1,multiple-choice,"Le shopping, c'est nul!",positif (P),négatif (N),,N,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,1,speaking-task,Est-ce que tu aimes faire les courses?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,10,fill-in,"Mes amis et moi, nous (9 préférer) les magasins où on (10 vendre) des magazines, des vêtements ou des glaces.",,,,,A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,2,fill-in,"Quand je (2 descendre) au marché du village avec ma mère, je (3 trouver) ça très ennuyeux.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,2,multiple-choice,"Faire les courses, c'est super ennuyeux!",positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,2,speaking-task,"Qui fait les courses chez toi, normalement?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,3,fill-in,"Quand je (2 descendre) au marché du village avec ma mère, je (3 trouver) ça très ennuyeux.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,3,multiple-choice,Je trouve le shopping super!,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,3,speaking-task,"En général, qu'est-ce que tu choisis pour manger et boire pendant la récré?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,4,fill-in,Nous (4 choisir) deux ou trois kilos de fruits et légumes.,,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,4,multiple-choice,Je suis passionnée de shopping.,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,4,speaking-task,Est-ce que tu préfères les petits magasins ou le supermarché?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,5,fill-in,"Souvent, nous (5 rencontrer) des gens du village.",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,5,multiple-choice,Ce n'est pas amusant de faire les courses.,positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,5,speaking-task,"Chez toi, est-ce qu'on préfère acheter les fruits et les légumes au marché ou aux magasins?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,6,fill-in,"Ma mère et ses amies (6 parler) trop et moi, j'(7 attendre).",,,,,A2,shopping,021
tricolore-2-5th-edition,reading,Exercise 4,6,multiple-choice,"Le shopping, non merci! Je préfère faire du sport.",positif (P),négatif (N),,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,6,speaking-task,"Quand tu vas en ville, qu'est-ce que tu aimes acheter?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,7,fill-in,"Ma mère et ses amies (6 parler) trop et moi, j'(7 attendre).",,,,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,7,speaking-task,"Est-ce qu'il y a un marché près de chez toi? Si oui, qu'est-ce qu'on vend au marché?",,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,8,fill-in,"Moi, j'(8 adorer) le shopping en ville.",,,,,A2,shopping,021
tricolore-2-5th-edition,speaking,Exercise 5,8,speaking-task,Est-ce que ta famille achète des provisions sur Internet?,,,,(open-ended),A2,shopping,021
tricolore-2-5th-edition,grammar,Exercise 3,9,fill-in,"Mes amis et moi, nous (9 préférer) les magasins où on (10 vendre) des magazines, des vêtements ou des glaces.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,a,fill-in,Elle achète (a) ___ baguettes par jour.,,,,deux,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,b,fill-in,"Le dimanche, ses enfants vont à la boulangerie et ils choisissent des (b) ___ ou des (c) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,c,fill-in,"Le dimanche, ses enfants vont à la boulangerie et ils choisissent des (b) ___ ou des (c) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,d,fill-in,Il préfère acheter les fruits et les légumes (d) ___.,,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,e,fill-in,"Il adore les (e) ___ ou, quelquefois, il mange des (f) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,f,fill-in,"Il adore les (e) ___ ou, quelquefois, il mange des (f) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,g,fill-in,"En général, ils préfèrent des (g) ___ ou du (h) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,h,fill-in,"En général, ils préfèrent des (g) ___ ou du (h) ___.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,i,fill-in,"Il préfère acheter les (i) ___ au marché. Quelquefois, il achète des boîtes et des (j) ___ sur Internet.",,,,,A2,shopping,021
tricolore-2-5th-edition,listening,Exercise 2,j,fill-in,"Il préfère acheter les (i) ___ au marché. Quelquefois, il achète des boîtes et des (j) ___ sur Internet.",,,,,A2,shopping,021
