collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
goyal-a1-young-learners,page-021,,"[exercise, listening-sheet]",,,A1,verified,pass,428,,Lektion 1
goyal-a1-young-learners,page-022,,"[exercise, listening-sheet]",,,A1,verified,pass,197,,Lektion 1
goyal-a1-young-learners,page-023,hoeren,"[exercise, listening-sheet]",,,A1,verified,pass,155,,Lektion 1
goyal-a1-young-learners,page-024,,"[exercise, grammar-box]",,,A1,verified,pass,309,,"(Randmarke, linke Seite, vertikal:) Lektion 1 · Grammatik"
goyal-a1-young-learners,page-025,,"[exercise, grammar-box]",,,A1,verified,pass,286,,Lektion 1 · Grammatik
goyal-a1-young-learners,page-026,,"[exercise, grammar-box]",,,A1,verified,pass,254,,Lektion 1 · Grammatik
goyal-a1-young-learners,page-027,,"[exercise, grammar-box]",,,A1,verified,pass,301,,Lektion 1 · Grammatik
goyal-a1-young-learners,page-028,hoeren,"[exercise, listening-sheet]",,,A1,verified,pass,219,,Lektion 1 · Trainieren
goyal-a1-young-learners,page-029,,"[chapter-opener, instructions, vocabulary, picture-story]",,,A1,verified,pass,128,,Lektion 1 · Spielen
goyal-a1-young-learners,page-030,vocabulary,[vocabulary],,,A1,verified,pass,97,,"<!-- Vertical tab banner, top-left corner (rotated 90°, reading bottom-to-top): --"
goyal-a1-young-learners,page-031,,"[instructions, exercise, grammar-box]",,,A1,verified,pass,115,,Lektion 1 · Spielen
goyal-a1-young-learners,page-032,,"[exercise, grammar-box]",,,A1,verified,pass,109,,Lektion 1 · Spielen
goyal-a1-young-learners,page-033,,[exercise],,,A1,verified,pass,130,,Lektion 1
goyal-a1-young-learners,page-034,,[exercise],,,A1,verified,pass,110,,Lektion 1
goyal-a1-young-learners,page-035,vocabulary,"[exercise, vocabulary]",,,A1,verified,pass,79,,Lektion 1
goyal-a1-young-learners,page-036,vocabulary,"[exercise, vocabulary]",,,A1,verified,pass,171,,Lektion 1
goyal-a1-young-learners,page-037,vocabulary,"[chapter-opener, exercise, vocabulary]",,,A1,verified,pass,141,,Lektion 2
goyal-a1-young-learners,page-038,schreiben,"[exercise, grammar-box]",,,A1,verified,pass,231,,Lektion 2
goyal-a1-young-learners,page-039,schreiben,"[lesson, exercise, writing-prompt]",,,A1,verified,pass,203,,Lektion 2
goyal-a1-young-learners,page-040,,"[exercise, listening-sheet, speaking-prompt, writing-prompt]",,,A1,verified,pass,242,,Lektion 2
goyal-a1-young-learners,page-041,lesen,"[reading-text, exercise, writing-prompt]",,,A1,verified,pass,274,,Lektion 2
goyal-a1-young-learners,page-042,hoeren,"[exercise, listening-sheet]",,,A1,verified,pass,226,,Lektion 2
goyal-a1-young-learners,page-043,schreiben,"[exercise, dialogue, writing-prompt]",,,A1,verified,pass,234,,Lektion 2
goyal-a1-young-learners,page-044,,"[exercise, dialogue, vocabulary, instructions]",,,A1,verified,pass,224,,Lektion 2
goyal-a1-young-learners,page-045,schreiben,"[exercise, writing-prompt]",,,A1,verified,pass,169,,Lektion 2
goyal-a1-young-learners,page-046,schreiben,"[exercise, reading-text, writing-prompt]",,,A1,verified,pass,217,,Lektion 2
goyal-a1-young-learners,page-047,,"[exercise, writing-prompt]",,,A1,verified,pass,223,,Lektion 2
goyal-a1-young-learners,page-048,,"[exercise, writing-prompt, speaking-prompt]",,,A1,verified,pass,127,,Lektion 2
goyal-a1-young-learners,page-049,schreiben,"[exercise, writing-prompt]",,,A1,verified,pass,273,,Lektion 2
goyal-a1-young-learners,page-050,,"[exercise, dialogue, listening-sheet]",,,A1,verified,pass,157,,Lektion 2
goyal-a1-young-learners,page-051,,"[exercise, dialogue, listening-sheet]",,,A1,verified,pass,141,,Lektion 2
goyal-a1-young-learners,page-052,,"[grammar-box, exercise]",,,A1,verified,pass,258,,Lektion 2 · Grammatik
goyal-a1-young-learners,page-053,,"[exercise, grammar-box]",,,A1,verified,pass,332,,Lektion 2 · Grammatik
goyal-a1-young-learners,page-054,,"[exercise, grammar-box]",,,A1,verified,pass,303,,Lektion 2 · Grammatik
goyal-a1-young-learners,page-055,,[exercise],,,A1,verified,pass,378,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-056,,[exercise],,,A1,verified,pass,306,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-057,,[exercise],,,A1,verified,pass,317,,Lektion 2 — Grammatik
goyal-a1-young-learners,page-058,hoeren,"[exercise, listening-sheet, speaking-prompt, instructions]",,,A1,verified,pass,224,,Lektion 2
goyal-a1-young-learners,page-059,,"[exercise, picture-story]",,,A1,verified,pass,232,,Lektion 2 — Spielen
goyal-a1-young-learners,page-060,,"[exercise, vocabulary]",,,A1,verified,pass,93,,Lektion 2 — Spielen
goyal-a1-young-learners,page-061,,"[exercise, vocabulary]",,,A1,verified,pass,121,,Lektion 2 — Spielen
goyal-a1-young-learners,page-062,,[exercise],,,A1,verified,pass,239,,"<!-- Vertical side tab (left margin, rotated): --"
goyal-a1-young-learners,page-063,,[exercise],,,A1,verified,pass,174,,"<!-- Vertical side tab (top-right corner, rotated): --"
goyal-a1-young-learners,page-064,,[exercise],,,A1,verified,pass,291,,"<!-- Vertical side tab (left margin, rotated): --"
goyal-a1-young-learners,page-065,vocabulary,[exercise],,,A1,verified,pass,125,,Lektion 2
goyal-a1-young-learners,page-066,,[exercise],,,A1,verified,pass,80,,Lektion 2 · Spielen
goyal-a1-young-learners,page-067,,"[chapter-opener, exercise, wordlist]",,,A1,verified,pass,205,,Lektion 3
goyal-a1-young-learners,page-068,,"[exercise, grammar-box, writing-prompt]",,,A1,verified,pass,162,,Lektion 3
goyal-a1-young-learners,page-069,,"[exercise, dialogue, writing-prompt]",,,A1,verified,pass,251,,Lektion 3
goyal-a1-young-learners,page-070,lesen,"[reading-text, exercise, vocabulary]",,,A1,verified,pass,388,,Lektion 3
goyal-a1-young-learners,page-071,,"[exercise, listening-sheet]",,,A1,verified,pass,217,,Lektion 3
goyal-a1-young-learners,page-072,,"[exercise, grammar-box, vocabulary]",,,A1,verified,pass,186,,Lektion 3
goyal-a1-young-learners,page-073,,"[exercise, writing-prompt, listening-sheet, grammar-box]",,,A1,verified,pass,138,,Lektion 3
goyal-a1-young-learners,page-074,,"[exercise, listening-sheet]",,,A1,verified,pass,146,,Lektion 3
goyal-a1-young-learners,page-075,,"[exercise, writing-prompt, vocabulary]",,,A1,verified,pass,167,,Lektion 3
goyal-a1-young-learners,page-076,,"[exercise, writing-prompt, listening-sheet]",,,A1,verified,pass,170,,Lektion 3
goyal-a1-young-learners,page-077,,"[exercise, reading-text, writing-prompt, speaking-prompt]",,,A1,verified,pass,193,,Lektion 3
goyal-a1-young-learners,page-078,,"[exercise, listening-sheet]",,,A1,verified,pass,257,,Lektion 3
goyal-a1-young-learners,page-079,schreiben,"[exercise, writing-prompt]",,,A1,verified,pass,238,,Lektion 3
goyal-a1-young-learners,page-080,,"[exercise, speaking-prompt, reading-text]",,,A1,verified,pass,319,,Lektion 3
goyal-a1-young-learners,page-081,,"[exercise, dialogue]",,,A1,verified,pass,272,,Lektion 3
goyal-a1-young-learners,page-082,,"[grammar-box, exercise]",,,A1,verified,pass,307,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-083,,"[grammar-box, exercise]",,,A1,verified,pass,204,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-084,,"[grammar-box, exercise]",,,A1,verified,pass,413,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-085,,"[grammar-box, exercise]",,,A1,verified,pass,296,,Lektion 3 · Grammatik
goyal-a1-young-learners,page-086,,[exercise],,,A1,verified,pass,237,,"<!-- side tab (vertical, left margin) --"
goyal-a1-young-learners,page-087,,[exercise],,,A1,verified,pass,157,,Lektion 3
goyal-a1-young-learners,page-088,hoeren,"[listening-sheet, exercise]",,,A1,verified,pass,251,,Lektion 3 · Trainieren
goyal-a1-young-learners,page-089,vocabulary,"[exercise, vocabulary, picture-story]",,,A1,verified,pass,166,,Wir spielen
goyal-a1-young-learners,page-090,vocabulary,[vocabulary],,,A1,verified,pass,235,,"<!-- Side banner (left margin, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-091,schreiben,[exercise],,,A1,verified,pass,225,,"<!-- Side banner (top-right, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-092,vocabulary,"[vocabulary, grammar-box]",,,A1,verified,pass,307,,"<!-- Side banner (top-left, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-093,schreiben,[exercise],,,A1,verified,pass,151,,"<!-- Side banner (top-right, vertical): Lektion 3 / Spielen --"
goyal-a1-young-learners,page-094,,"[exercise, grammar-box]",,,A1,verified,pass,230,,"<!-- Margin banner, left edge, printed vertically (reading bottom-to-top) --"
goyal-a1-young-learners,page-095,,[exercise],,,A1,verified,pass,112,,"<!-- Margin banner, top-right corner, printed vertically: --"
goyal-a1-young-learners,page-096,,[exercise],,,A1,verified,pass,223,,Lektion 3
goyal-a1-young-learners,page-097,hoeren,[audio-script],,,A1,verified,pass,575,,"<!-- Side banner (top-right, vertical): Hörtexte --"
goyal-a1-young-learners,page-098,hoeren,[audio-script],,,A1,verified,pass,506,,"<!-- Side banner (top-left, vertical): Hörtexte --"
goyal-a1-young-learners,page-099,hoeren,"[audio-script, listening-sheet, dialogue]",,,A1,verified,pass,563,,Hörtexte
goyal-a1-young-learners,page-100,hoeren,[audio-script],,,A1,verified,pass,514,,Hörtexte
goyal-a1-young-learners,page-101,hoeren,[audio-script],,,A1,verified,pass,499,,Hörtexte
goyal-a1-young-learners,page-102,hoeren,"[audio-script, listening-sheet, dialogue]",,,A1,verified,pass,317,,Hörtexte
goyal-a1-young-learners,page-103,,[toc],,,A1,verified,pass,818,,Quellenverzeichnis
goyal-a1-young-learners,page-104,,[picture-story],,,A1,verified,pass,411,,Deutschsprachige Länder
