collection,unit,section,content_type,activity_type,topic,level,status,qa,word_count,summary,title
netzwerk-a1-test-booklet,page-014,,"[exercise, vocabulary, speaking-prompt]",vocabulary,city-places,A1,verified,pass,116,Chapter 3: transport words with articles; speaking task asking for directions.,3 In Hamburg
netzwerk-a1-test-booklet,page-015,hoeren,"[chapter-opener, exercise, listening-sheet, vocabulary, grammar-box]",listening-comprehension,food,A1,verified,pass,297,"Chapter 4 food: listening choice, odd-one-out, nominative/accusative articles.",Guten Appetit!    4
netzwerk-a1-test-booklet,page-016,lesen,"[reading-text, exercise]",reading-comprehension,food,A1,verified,pass,430,Chapter 4: read a party invitation (true/false) and a chef profile (Q&A).,4  Guten Appetit!
netzwerk-a1-test-booklet,page-017,,"[exercise, writing-prompt, speaking-prompt]",writing-task,food,A1,verified,pass,240,"Chapter 4: complete sentences, write your eating habits, food speaking cards.",Guten Appetit! 4
netzwerk-a1-test-booklet,page-018,hoeren,"[chapter-opener, exercise, listening-sheet]",listening-comprehension,daily-routine,A1,verified,pass,243,Chapter 5: choose correct clock times and match texts to everyday photos.,5 Alltag und Familie
netzwerk-a1-test-booklet,page-019,,"[exercise, review, grammar-box]",fill-in,daily-routine,A1,verified,pass,345,"Chapter 5: choose reactions, complete possessives, build modal-verb sentences.",Alltag und Familie · 5
netzwerk-a1-test-booklet,page-020,,"[exercise, reading-text, writing-prompt, speaking-prompt]",reading-comprehension,family,A1,verified,pass,410,"Chapter 5 review: true/false reading on party emails, gap-fill invitation email, speaking role-play.",5 Alltag und Familie
netzwerk-a1-test-booklet,page-021,,"[chapter-opener, listening-sheet, exercise, vocabulary, review]",listening-comprehension,mixed,A1,verified,pass,375,"Chapter 6 opener: listening note-taking, restaurant odd-one-out vocabulary, accusative pronoun gap-fill.",6 · Zeit mit Freunden
netzwerk-a1-test-booklet,page-022,lesen,"[exercise, reading-text, dialogue]",reading-comprehension,mixed,A1,verified,pass,380,"Separable verbs, past tense of haben/sein, and true/false reading of public signs.",6 · Zeit mit Freunden
netzwerk-a1-test-booklet,page-023,schreiben,"[exercise, writing-prompt, speaking-prompt, picture-story]",writing-task,hobby,A1,verified,pass,190,Write a birthday invitation and speak to arrange four meet-ups with a partner.,Zeit mit Freunden 6
netzwerk-a1-test-booklet,page-024,,"[chapter-opener, exercise, listening-sheet, review]",listening-comprehension,profession,A1,verified,pass,331,"Chapter 7 opener: office listening choices, computer verb vocabulary, workday preposition gap-fill.",7 Arbeitsalltag
netzwerk-a1-test-booklet,page-025,lesen,"[exercise, reading-text]",reading-comprehension,profession,A1,verified,pass,419,Connectors und/oder/aber and reading three job-related ads with yes/no questions.,Arbeitsalltag &nbsp; 7
netzwerk-a1-test-booklet,page-026,schreiben,"[exercise, reading-text, writing-prompt]",writing-task,profession,A1,verified,pass,182,Write a roughly 30-word email reply arranging a farewell for an intern.,7 Arbeitsalltag
netzwerk-a1-test-booklet,page-027,schreiben,"[exercise, writing-prompt, speaking-prompt]",fill-in,profession,A1,verified,pass,222,"Fill a newsletter form from a text, then practise office small talk.",Arbeitsalltag  7
netzwerk-a1-test-booklet,page-028,,"[chapter-opener, exercise, listening-sheet, vocabulary, review]",listening-comprehension,health,A1,verified,pass,282,"Chapter 8 opener: medical listening choices, health odd-one-out vocabulary, naming body parts.",8 Fit und gesund
netzwerk-a1-test-booklet,page-029,,[exercise],fill-in,health,A1,verified,pass,219,Modal verbs in a doctor dialogue and writing imperative health advice.,Fit und gesund
netzwerk-a1-test-booklet,page-030,,"[exercise, reading-text, writing-prompt, speaking-prompt, review]",matching,health,A1,verified,pass,371,"Match health/prohibition notices to pictures, write a sick note, practise polite requests.",8 Fit und gesund
netzwerk-a1-test-booklet,page-031,hoeren,"[listening-sheet, exercise]",listening-comprehension,home,A1,verified,pass,317,Chapter 9 opener: apartment true/false listening and matching photos to spoken texts.,<!-- top-right chapter banner -- Meine Wohnung — 9
netzwerk-a1-test-booklet,page-032,lesen,"[exercise, reading-text, dialogue]",reading-comprehension,home,A1,verified,pass,508,"Furniture prepositions, choosing fitting reactions, and true/false reading of housewarming-party emails.",9 Meine Wohnung
netzwerk-a1-test-booklet,page-033,schreiben,"[exercise, writing-prompt, speaking-prompt, reading-text]",writing-task,home,A1,verified,pass,316,"Describe your apartment, reply to a party invitation email, and speak about home/parties.",Meine Wohnung   9
netzwerk-a1-test-booklet,page-034,,"[chapter-opener, listening-sheet, exercise, grammar-box]",listening-comprehension,profession,A1,verified,pass,378,"Chapter 10 opener: job-priority listening, workplace vocabulary, past-participle gap-fill.",10  Studium und Beruf
netzwerk-a1-test-booklet,page-035,schreiben,"[exercise, writing-prompt]",short-answer,profession,A1,verified,pass,359,"Form perfect-tense sentences, match telephone phrases, and complete a job-board registration form.",Studium und Beruf — 10
netzwerk-a1-test-booklet,page-036,,"[exercise, instructions, reading-text, speaking-prompt]",matching,profession,A1,verified,pass,401,Match five job-seeker situations to newspaper ads and introduce yourself in speaking.,10 Studium und Beruf
netzwerk-a1-test-booklet,page-037,hoeren,"[exercise, listening-sheet]",listening-comprehension,shopping,A1,verified,pass,218,"Chapter 11 opener: multiple-choice listening about shopping, prices, and clothing.",11 · Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-038,,"[exercise, review, reading-text]",fill-in,shopping,A1,verified,pass,337,"Shopping verbs, welch-/dies- forms, case pronouns, and locating goods by department-store floor.",11 Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-039,lesen,"[exercise, reading-text]",matching,city-places,A1,verified,pass,257,Reading: match six headings to five short texts about the city Düsseldorf.,11 · Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-040,,"[writing-prompt, speaking-prompt, review]",writing-task,shopping,A1,verified,pass,277,Write a reply email about interview clothing; partner speaking task on clothes and shops.,11 Die Jacke gefällt mir!
netzwerk-a1-test-booklet,page-041,,"[exercise, listening-sheet, reading-text, writing-prompt]",listening-comprehension,travel,A1,verified,pass,442,"Chapter 12 test: listening true/false and choice, odd-word-out, writing travel questions.",Ab in den Urlaub! 12
netzwerk-a1-test-booklet,page-042,lesen,"[exercise, reading-text]",reading-comprehension,travel,A1,verified,pass,306,Reading test: choose which of two websites (a or b) holds the needed information.,12 Ab in den Urlaub!
netzwerk-a1-test-booklet,page-043,,"[writing-prompt, speaking-prompt, exercise, instructions, picture-story]",speaking-task,vacation,A1,verified,pass,204,Write a holiday email; describe and role-play one of three travel pictures.,Ab in den Urlaub!	12
netzwerk-a1-test-booklet,page-044,hoeren,"[audio-script, dialogue]",none,none,A1,verified,pass,453,"Audio transcripts for listening chapters 1-3 (greetings, people, Hamburg).",T   Transkripte
netzwerk-a1-test-booklet,page-045,hoeren,"[audio-script, dialogue]",none,none,A1,verified,pass,651,"Audio transcripts for chapters 4-5 (food shopping, telling time, family, directions).",Transkripte
netzwerk-a1-test-booklet,page-046,hoeren,"[audio-script, listening-sheet]",none,none,A1,verified,pass,743,"Audio transcripts for chapters 6-8 (invitations, office day, doctor messages).",T Transkripte
netzwerk-a1-test-booklet,page-047,hoeren,[audio-script],none,none,A1,verified,pass,687,"Audio transcripts for chapters 8-10 (doctor, apartments, moving, jobs).",Transkripte
netzwerk-a1-test-booklet,page-048,hoeren,[audio-script],none,none,A1,verified,pass,631,"Audio transcripts for chapters 11-12 (shopping talk, station announcements, travel questions).",T Transkripte
netzwerk-a1-test-booklet,page-049,answer-key,[answer-key],answer-key,none,A1,verified,pass,455,Answer key (Lösungen) for chapters 1-3.,Lösungen  L
netzwerk-a1-test-booklet,page-050,answer-key,[answer-key],answer-key,none,A1,verified,pass,534,Answer key (Lösungen) for chapters 4-6.,L Lösungen
netzwerk-a1-test-booklet,page-051,answer-key,[answer-key],answer-key,none,A1,verified,pass,508,Answer key (Lösungen) for chapters 6-8.,Lösungen · L
netzwerk-a1-test-booklet,page-052,answer-key,[answer-key],answer-key,none,A1,verified,pass,490,Answer key (Lösungen) for chapters 8-11.,L — Lösungen
netzwerk-a1-test-booklet,page-053,answer-key,[answer-key],answer-key,none,A1,verified,pass,574,Answer key (Lösungen) for chapters 11-12.,Lösungen
netzwerk-a1-test-booklet,page-054,,[instructions],instructions,none,A1,verified,pass,447,Scoring guide: points-to-percent scale and Start Deutsch 1 writing/speaking criteria.,Bewertung und Benotung
netzwerk-a1-test-booklet,page-055,,[instructions],instructions,none,A1,verified,pass,484,"Scoring guide: ÖSD Zertifikat A1 writing/speaking criteria, pass marks, grade bands.",Bewertung und Benotung
netzwerk-a1-test-booklet,page-056,,[toc],none,none,A1,verified,pass,311,Picture credits and source list (Quellenverzeichnis).,Quellenverzeichnis
netzwerk-a1-kursbuch,page-001,,[cover],cover,none,A1,verified,pass,22,Cover of Netzwerk neu A1 coursebook by Klett Sprachen.,Netzwerk neu
netzwerk-a1-kursbuch,page-002,,[intro],none,none,A1,verified,pass,392,"Imprint page: authors, ISBN, and audio and video download codes.","Autoren: Stefanie Dengler, Paul Rusch, Helen Schmitz, Tanja Sieber"
netzwerk-a1-kursbuch,page-003,,"[intro, instructions]",instructions,none,A1,verified,pass,214,Legend explaining the pictograms and icons used throughout the coursebook.,Netzwerk neu A1
netzwerk-a1-kursbuch,page-004,,[toc],none,none,A1,verified,pass,371,Table of contents for chapters 1 to 3 with goals and grammar.,1 Guten Tag! — 8
netzwerk-a1-kursbuch,page-005,,[toc],none,none,A1,verified,pass,370,Table of contents for chapters 4 to 6 with goals and grammar.,4 Guten Appetit! — 44
netzwerk-a1-kursbuch,page-006,,[toc],none,none,A1,verified,pass,357,Table of contents for chapters 7 to 9 with goals and grammar.,7 Arbeitsalltag — 80
netzwerk-a1-kursbuch,page-007,,[toc],none,none,A1,verified,pass,368,Table of contents for chapters 10 to 12 plus appendix listing.,10 Studium und Beruf — 116
netzwerk-a1-kursbuch,page-008,,"[chapter-opener, exercise]",matching,mixed,A1,verified,pass,134,Chapter 1 opener: match international German loanwords to their meanings.,grüßen und verabschieden  sich und andere vorstellen  nach dem Befinden fragen und darauf 
netzwerk-a1-kursbuch,page-009,,"[chapter-opener, exercise]",vocabulary,mixed,A1,verified,pass,112,German loanword cards; translate them and collect more examples.,buchstabieren  über Länder und Sprachen sprechen
netzwerk-a1-kursbuch,page-010,,"[lesson, dialogue, exercise]",listening-comprehension,personal-info,A1,verified,pass,177,"Informal greetings dialogues: Hallo and Tschüs, asking names and wellbeing.","1  grüßen, sich vorstellen, verabschieden"
netzwerk-a1-kursbuch,page-011,,"[lesson, dialogue, exercise, grammar-box]",listening-comprehension,personal-info,A1,verified,pass,360,"Formal greetings: Guten Tag, introductions, and verb conjugation practice.","Kopfzeile: grüßen, sich und andere vorstellen, verabschieden — 1"
netzwerk-a1-kursbuch,page-012,,"[lesson, exercise, dialogue, grammar-box]",matching,personal-info,A1,verified,pass,401,"Asking origin, residence, and languages; W-questions and verb endings.",Kopfzeile: 1 — über sich und andere sprechen
netzwerk-a1-kursbuch,page-013,,"[lesson, exercise, vocabulary, dialogue, listening-sheet, speaking-prompt]",vocabulary,personal-info,A1,verified,pass,427,"Numbers to 20, the alphabet, spelling phone numbers and emails.",Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-014,lesen,"[lesson, reading-text, exercise]",reading-comprehension,personal-info,A1,verified,pass,199,Reading profiles; complete a table of people's countries and languages.,Kapitel-Banner oben links: 1
netzwerk-a1-kursbuch,page-015,,"[lesson, reading-text, exercise, speaking-prompt, writing-prompt]",fill-in,personal-info,A1,verified,pass,299,"More profiles; match countries with languages, then speak and write.",Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-016,hoeren,"[lesson, exercise, listening-sheet, dialogue]",matching,personal-info,A1,verified,pass,274,"Netzwerk-WG video tasks: who lives there, matching info and speech bubbles.",Kapitel-Banner oben links: 1
netzwerk-a1-kursbuch,page-017,,"[review, grammar-box]",none,personal-info,A1,verified,pass,365,"Chapter 1 review: phrases and grammar summary, kurz und klar.",Kapitel-Banner oben rechts: 1
netzwerk-a1-kursbuch,page-018,hoeren,"[chapter-opener, exercise, vocabulary, listening-sheet]",listening-comprehension,hobby,A1,verified,pass,127,Chapter 2 opener: listen and note what people like doing.,Kapitel-Auftaktseite
netzwerk-a1-kursbuch,page-019,,"[chapter-opener, vocabulary, exercise, speaking-prompt]",speaking-task,hobby,A1,verified,pass,184,"Tick which hobbies you like, then ask and answer what you enjoy doing.",2
netzwerk-a1-kursbuch,page-020,,"[lesson, exercise, grammar-box, speaking-prompt]",fill-in,hobby,A1,verified,pass,369,Complete verbs and personal endings about Sophie's photos; conjugation practice game.,2 · über Hobbys sprechen
netzwerk-a1-kursbuch,page-021,,"[lesson, listening-sheet, exercise, dialogue, speaking-prompt, grammar-box, vocabulary]",speaking-task,hobby,A1,verified,pass,256,"Making cinema dates: weekdays, question intonation, and appointment dialogues.","sich verabreden, Wochentage benennen · 2"
netzwerk-a1-kursbuch,page-022,,"[lesson, vocabulary, exercise, grammar-box, reading-text, listening-sheet]",reading-comprehension,profession,A1,verified,pass,406,"Match objects to four jobs, read job profiles, and practise big numbers.","2 · über Arbeit, Berufe und Arbeitszeiten sprechen"
netzwerk-a1-kursbuch,page-023,,"[exercise, grammar-box, vocabulary, speaking-prompt, writing-prompt]",fill-in,profession,A1,verified,pass,397,"Note plural forms and endings, match jobs to pictures, discuss work times.","über Arbeit, Berufe und Arbeitszeiten sprechen · 2"
netzwerk-a1-kursbuch,page-024,vocabulary,"[lesson, vocabulary, exercise]",vocabulary,none,A1,verified,pass,220,Find gender and plural in dictionary entries; sort nouns and label an article picture.,2 · Artikel lernen
netzwerk-a1-kursbuch,page-025,schreiben,"[exercise, lesson]",fill-in,personal-info,A1,verified,pass,218,"Match personal-data labels, then fill in a sports-club registration form.",ein Formular ausfüllen
netzwerk-a1-kursbuch,page-026,hoeren,"[exercise, dialogue, listening-sheet]",listening-comprehension,mixed,A1,verified,pass,221,Video scenes 4-5: note hobbies and identify Luca and Anna's jobs.,2 hören und sehen
netzwerk-a1-kursbuch,page-027,,"[review, grammar-box, vocabulary]",none,mixed,A1,verified,pass,524,"Chapter 2 review: hobby and job phrases, numbers, verb and article grammar.",kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-028,,"[chapter-opener, exercise, reading-text, listening-sheet]",matching,city-places,A1,verified,pass,240,"Chapter 3 opener: Hamburg tour, match stations to photos, fill in facts.",Plätze und Gebäude benennen  Fragen zu Orten stellen und antworten  Verkehrsmittel benenne
netzwerk-a1-kursbuch,page-029,,"[lesson, reading-text, exercise, speaking-prompt]",reading-comprehension,city-places,A1,verified,pass,199,"Hamburg harbour, Michel and town hall; gather facts about your own city.",Kopfzeile: über Hobbys sprechen  Strategie: Texte mit internationalen Wörtern verstehen — 
netzwerk-a1-kursbuch,page-030,,"[lesson, exercise, dialogue]",fill-in,city-places,A1,verified,pass,370,"Taxi ride to hotel: mark named places, read dialogue, fill in articles.",Kopfzeile: 3 — Plätze und Gebäude benennen
netzwerk-a1-kursbuch,page-031,,"[exercise, grammar-box, listening-sheet, instructions]",fill-in,city-places,A1,verified,pass,463,Definite and indefinite articles with Hamburg places; long-short vowel listening.,<!-- Vowel-length notation: a letter with an underline below (rendered here with combining
netzwerk-a1-kursbuch,page-032,,"[picture-story, exercise, grammar-box, instructions]",matching,city-places,A1,verified,pass,340,Transport picture story; match captions and practise negation with kein.,"3   Verkehrsmittel benennen, nach Dingen fragen"
netzwerk-a1-kursbuch,page-033,,"[listening-sheet, dialogue, grammar-box, speaking-prompt, exercise, instructions]",speaking-task,city-places,A1,verified,pass,366,Asking and giving directions: listening tasks plus dialogue and dice game.,nach dem Weg fragen und einen Weg beschreiben                                     3
netzwerk-a1-kursbuch,page-034,lesen,"[reading-text, exercise, vocabulary, instructions]",reading-comprehension,city-places,A1,verified,pass,368,"Read Hamburg event listings, match photos, and spot international cognate words.",3   Texte mit internationalen Wörtern verstehen
netzwerk-a1-kursbuch,page-035,,"[exercise, listening-sheet, vocabulary, speaking-prompt, instructions]",vocabulary,time-dates,A1,verified,pass,285,"Name months and seasons, match photos to seasons, note what people do when.","Jahreszeiten und Monate benennen, über Hobbys sprechen                            3"
netzwerk-a1-kursbuch,page-036,hoeren,"[exercise, listening-sheet, reading-text, instructions]",listening-comprehension,city-places,A1,verified,pass,404,"Munich video tour: number stations, match landmarks, fill facts, order directions.",3   hören und sehen
netzwerk-a1-kursbuch,page-037,,"[review, grammar-box, instructions]",none,city-places,A1,verified,pass,302,"Chapter 3 review (kurz und klar): phrases and grammar for places, directions, articles, imperative.",kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-038,,"[review, speaking-prompt, picture-story, instructions]",speaking-task,mixed,A1,verified,pass,362,Revision board game (Wiederholungsspiel): mixed A1 game-field tasks plus an alphabet chart.,1 Plattform
netzwerk-a1-kursbuch,page-039,,"[review, speaking-prompt, picture-story, instructions]",fill-in,mixed,A1,verified,pass,283,Revision board game continued: fill-in and speaking tasks across chapters 1 to 3.,Plattform 1
netzwerk-a1-kursbuch,page-040,,"[review, exercise]",fill-in,mixed,A1,verified,pass,765,"Letter and vowel games: supply missing vowels, correct wrong vowels, number-dictation drawing.",Kopfzeile: 1 — Plattform
netzwerk-a1-kursbuch,page-041,,"[review, reading-text, exercise, writing-prompt]",matching,profession,A1,verified,pass,353,Personen-Memo: read profiles of famous D-A-CH people and match those with the same job.,Kopfzeile: Plattform — 1
netzwerk-a1-kursbuch,page-042,,"[review, exercise, reading-text]",reading-comprehension,city-places,A1,verified,pass,183,"D-A-CH city quiz: name countries and capitals; fill gaps in Zürich, Wien and Graz texts.",Kopfzeile: 1 — Plattform
netzwerk-a1-kursbuch,page-043,,"[review, reading-text, exercise, listening-sheet]",fill-in,city-places,A1,verified,pass,146,"More D-A-CH city texts (Leipzig, Köln, Genf): fill words, listen and locate three speakers.",Plattform 1
netzwerk-a1-kursbuch,page-044,vocabulary,"[chapter-opener, vocabulary, exercise, listening-sheet]",vocabulary,food,A1,verified,pass,210,"Chapter 4 opener Guten Appetit!: breakfast and lunch food vocabulary; match words, listen for shops.",einen Einkauf planen  Gespräche beim Einkauf führen  Gespräche beim Essen führen  über Vor
netzwerk-a1-kursbuch,page-045,vocabulary,"[vocabulary, exercise, listening-sheet]",vocabulary,food,A1,verified,pass,213,"Food vocabulary (coffee and cake, dinner); tick the words you hear and sort foods into shops.",mit W-Fragen Texte verstehen
netzwerk-a1-kursbuch,page-046,,"[exercise, dialogue, grammar-box, listening-sheet, speaking-prompt]",fill-in,food,A1,verified,pass,517,"Planning a grill party: pick the right reply, write shopping lists, Akkusativ articles, umlaut sounds.",4 einen Einkauf planen
netzwerk-a1-kursbuch,page-047,,"[dialogue, listening-sheet, exercise, speaking-prompt]",listening-comprehension,shopping,A1,verified,pass,248,Supermarket shopping dialogues: match each to a picture and practise saying prices.,Gespräche beim Einkauf führen — 4
netzwerk-a1-kursbuch,page-048,,"[dialogue, listening-sheet, exercise, grammar-box, speaking-prompt]",listening-comprehension,food,A1,verified,pass,340,"Grill-party mealtime dialogues: match to photos, practise möchten, talk about food likes.","4 Gespräche beim Essen führen, über Vorlieben beim Essen sprechen"
netzwerk-a1-kursbuch,page-049,sprechen,"[exercise, reading-text, grammar-box, writing-prompt, speaking-prompt]",reading-comprehension,food,A1,verified,pass,432,"Read three eating-habits texts, fill a meals-of-the-day table, then talk and write your own.",über Essen sprechen
netzwerk-a1-kursbuch,page-050,vocabulary,"[exercise, vocabulary]",vocabulary,food,A1,verified,pass,246,"Vocabulary-learning strategies: build a food mindmap, learn word pairs and thematic word groups.",4 · Wörter ordnen und lernen
netzwerk-a1-kursbuch,page-051,lesen,"[exercise, reading-text]",reading-comprehension,profession,A1,verified,pass,314,Read about a cook at Lake Constance and answer W-questions about his job.,mit W-Fragen Texte verstehen
netzwerk-a1-kursbuch,page-052,hoeren,"[exercise, listening-sheet]",listening-comprehension,food,A1,verified,pass,368,"Netzwerk-WG video: pick the shopping list, complete words, order the baking-afternoon photos.",4 · hören und sehen
netzwerk-a1-kursbuch,page-053,,"[review, grammar-box]",none,food,A1,verified,pass,492,"Chapter 4 review (kurz und klar): shopping and eating phrases and grammar (articles, möchten, essen, mögen).",kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-054,hoeren,"[chapter-opener, exercise, listening-sheet]",listening-comprehension,daily-routine,A1,verified,pass,209,"Chapter 5 opener Alltag und Familie: order Kaan's day photos, listen and number, mark Sunday activities.",die Uhrzeit verstehen und nennen  Zeitangaben machen  über Familie sprechen  sich verabred
netzwerk-a1-kursbuch,page-055,sprechen,"[chapter-opener, exercise, speaking-prompt, writing-prompt]",speaking-task,daily-routine,A1,verified,pass,185,"Daily-routine photo collage: describe photos, tell about your day, present a five-photo day.",5
netzwerk-a1-kursbuch,page-056,hoeren,"[exercise, listening-sheet, grammar-box, speaking-prompt]",listening-comprehension,time-dates,A1,verified,pass,390,"Telling the time: listen and match clocks, note official times, ask and answer.",5
netzwerk-a1-kursbuch,page-057,,"[exercise, grammar-box, listening-sheet, writing-prompt]",fill-in,family,A1,verified,pass,649,"Dobart family calendar: complete time phrases, true/false listening, possessive articles, r/a sound rule.","Zeitangaben machen, über Familie sprechen"
netzwerk-a1-kursbuch,page-058,lesen,"[exercise, reading-text, grammar-box]",reading-comprehension,family,A1,verified,pass,397,"Dobart family homepage and guestbook: match captions to photos, complete possessive articles.",über Familie sprechen
netzwerk-a1-kursbuch,page-059,lesen,"[reading-text, grammar-box, exercise, dialogue, speaking-prompt]",reading-comprehension,communication,A1,verified,pass,477,"Making arrangements: read Mara's email, mark modal verbs, complete Johanna's modal-verb reply.",sich verabreden
netzwerk-a1-kursbuch,page-060,sprechen,"[exercise, listening-sheet, dialogue, speaking-prompt, grammar-box]",speaking-task,communication,A1,verified,pass,417,"Making an appointment by phone: match dialogue lines, politeness box, role-play scheduling.",5
netzwerk-a1-kursbuch,page-061,hoeren,"[lesson, exercise, listening-sheet, speaking-prompt]",listening-comprehension,communication,A1,verified,pass,346,"Punctuality: judge acceptable lateness, listen and note delays, match apology and reply phrases.",sich für eine Verspätung entschuldigen und darauf reagieren
netzwerk-a1-kursbuch,page-062,hoeren,"[lesson, exercise, listening-sheet, picture-story]",fill-in,mixed,A1,verified,pass,360,"Netzwerk-WG video: order jogging-scene statements, fill in who does what, predict the outcome.",5
netzwerk-a1-kursbuch,page-063,vocabulary,"[review, grammar-box, vocabulary]",vocabulary,mixed,A1,verified,pass,554,"Chapter 5 review: phrases and grammar for time, appointments, apologies, possessives, modal verbs.",kurz und klar: Redemittel und Grammatik
netzwerk-a1-kursbuch,page-064,sprechen,"[chapter-opener, speaking-prompt]",speaking-task,hobby,A1,verified,pass,185,"Chapter 6 opener Zeit mit Freunden: guess free-time activities from photos, compare loanwords.",über Freizeit sprechen  das Datum verstehen und nennen  über Geburtstage sprechen  eine Ei
netzwerk-a1-kursbuch,page-065,hoeren,"[chapter-opener, exercise, listening-sheet, speaking-prompt]",listening-comprehension,hobby,A1,verified,pass,170,"Free time continued: collect words for photos, listen and name activities, mime and guess.",wichtige Informationen in Texten finden  Veranstaltungstipps im Radio verstehen  Strategie
netzwerk-a1-kursbuch,page-066,lesen,"[lesson, dialogue, exercise, grammar-box, listening-sheet]",reading-comprehension,time-dates,A1,verified,pass,478,"Dates: read the birthday-plan chat, complete sentences, listen for birthdays and diphthongs.",6
netzwerk-a1-kursbuch,page-067,,"[exercise, reading-text, grammar-box, speaking-prompt, writing-prompt]",reading-comprehension,communication,A1,verified,pass,458,"Birthday invitation: read the mail, practise separable verbs, interview a partner, write an invitation.","über Geburtstage sprechen, eine Einladung verstehen und schreiben  6"
netzwerk-a1-kursbuch,page-068,,"[exercise, listening-sheet, grammar-box, speaking-prompt, picture-story]",fill-in,restaurant,A1,verified,pass,408,"Restaurant: describe a dog scene, tick what Jan and Leela order, fill accusative pronouns.",6  Essen und Getränke bestellen
netzwerk-a1-kursbuch,page-069,,"[exercise, listening-sheet, grammar-box, dialogue, speaking-prompt]",speaking-task,restaurant,A1,verified,pass,507,"Paying in a restaurant: menu role-play, order the paying dialogue, tipping and past-tense recap.","Essen und Getränke bezahlen, über ein Ereignis sprechen  6"
netzwerk-a1-kursbuch,page-070,lesen,"[reading-text, exercise, speaking-prompt]",reading-comprehension,restaurant,A1,verified,pass,351,"Read about D-A-CH cafes, beer gardens, beach bars and pubs; fill a venue table.",6  wichtige Informationen in Texten finden
netzwerk-a1-kursbuch,page-071,hoeren,"[exercise, listening-sheet, reading-text, speaking-prompt]",listening-comprehension,hobby,A1,verified,pass,342,"Read five event ads for missing details, listen to complete them, plan outings together.",Veranstaltungstipps im Radio verstehen  6
netzwerk-a1-kursbuch,page-072,hoeren,"[exercise, listening-sheet, vocabulary, dialogue]",matching,mixed,A1,verified,pass,428,"Netzwerk-WG video: match party words and menu, judge statements, order Bea's phone-call dialogue.",6  hören und sehen
netzwerk-a1-kursbuch,page-073,,"[review, grammar-box]",vocabulary,mixed,A1,verified,pass,454,"Chapter 6 review: phrases for invitations, ordering food, events, dates and grammar.",kurz und klar: Redemittel und Grammatik
